SCENARIO_ID,PNODE_NAME,PERIOD_ID,LMP
1,UN.ALTA    345 UALTB,17-JUL-2020 14,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 14,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 14,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 14,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 14,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 14,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 14,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 14,30.18
1,.I.KENT    345 2,17-JUL-2020 15,30.18
1,.I.PARKCITY345 1,17-JUL-2020 15,30.18
1,.I.VICTORIA345 1,17-JUL-2020 15,30.18
1,.Z.NORTH,17-JUL-2020 15,30.06
1,.Z.SOUTH,17-JUL-2020 15,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 15,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 15,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 15,30.11
1,DR.NORTH,17-JUL-2020 15,30.06
1,DR.SOUTH_EAST,17-JUL-2020 15,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 15,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 15,30.18
1,LD.MIDWAY  345,17-JUL-2020 15,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 15,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 15,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 15,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 15,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 15,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 15,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 15,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 15,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 15,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 15,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 15,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 15,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 15,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 15,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 15,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 15,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 15,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 15,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 15,30.18
1,.I.KENT    345 2,17-JUL-2020 16,30.18
1,.I.PARKCITY345 1,17-JUL-2020 16,30.18
1,.I.VICTORIA345 1,17-JUL-2020 16,30.18
1,.Z.NORTH,17-JUL-2020 16,30.06
1,.Z.SOUTH,17-JUL-2020 16,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 16,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 16,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 16,30.11
1,DR.NORTH,17-JUL-2020 16,30.06
1,DR.SOUTH_EAST,17-JUL-2020 16,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 16,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 16,30.18
1,LD.MIDWAY  345,17-JUL-2020 16,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 16,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 16,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 16,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 16,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 16,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 16,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 16,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 16,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 16,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 16,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 16,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 16,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 16,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 16,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 16,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 16,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 16,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 16,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 16,30.18
1,.I.KENT    345 2,17-JUL-2020 17,30.18
1,.I.PARKCITY345 1,17-JUL-2020 17,30.18
1,.I.VICTORIA345 1,17-JUL-2020 17,30.18
1,.Z.NORTH,17-JUL-2020 17,30.06
1,.Z.SOUTH,17-JUL-2020 17,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 17,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 17,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 17,30.11
1,DR.NORTH,17-JUL-2020 17,30.06
1,DR.SOUTH_EAST,17-JUL-2020 17,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 17,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 17,30.18
1,LD.MIDWAY  345,17-JUL-2020 17,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 17,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 17,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 17,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 17,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 17,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 17,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 17,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 17,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 17,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 17,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 17,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 17,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 17,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 17,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 17,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 17,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 17,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 17,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 17,30.18
1,.I.KENT    345 2,17-JUL-2020 18,30.18
1,.I.PARKCITY345 1,17-JUL-2020 18,30.18
1,.I.VICTORIA345 1,17-JUL-2020 18,30.18
1,.Z.NORTH,17-JUL-2020 18,30.06
1,.Z.SOUTH,17-JUL-2020 18,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 18,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 18,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 18,30.11
1,DR.NORTH,17-JUL-2020 18,30.06
1,DR.SOUTH_EAST,17-JUL-2020 18,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 18,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 18,30.18
1,LD.MIDWAY  345,17-JUL-2020 18,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 18,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 18,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 18,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 18,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 18,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 18,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 18,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 18,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 18,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 18,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 18,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 18,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 18,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 18,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 18,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 18,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 18,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 18,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 18,30.18
1,.I.KENT    345 2,17-JUL-2020 19,30.18
1,.I.PARKCITY345 1,17-JUL-2020 19,30.18
1,.I.VICTORIA345 1,17-JUL-2020 19,30.18
1,.Z.NORTH,17-JUL-2020 19,30.06
1,.Z.SOUTH,17-JUL-2020 19,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 19,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 19,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 19,30.11
1,DR.NORTH,17-JUL-2020 19,30.06
1,DR.SOUTH_EAST,17-JUL-2020 19,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 19,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 19,30.18
1,LD.MIDWAY  345,17-JUL-2020 19,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 19,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 19,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 19,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 19,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 19,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 19,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 19,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 19,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 19,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 19,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 19,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 19,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 19,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 19,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 19,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 19,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 19,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 19,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 19,30.18
1,.I.KENT    345 2,17-JUL-2020 20,30.18
1,.I.PARKCITY345 1,17-JUL-2020 20,30.18
1,.I.VICTORIA345 1,17-JUL-2020 20,30.18
1,.Z.NORTH,17-JUL-2020 20,30.06
1,.Z.SOUTH,17-JUL-2020 20,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 20,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 20,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 20,30.11
1,DR.NORTH,17-JUL-2020 20,30.06
1,DR.SOUTH_EAST,17-JUL-2020 20,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 20,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 20,30.18
1,LD.MIDWAY  345,17-JUL-2020 20,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 20,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 20,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 20,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 20,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 20,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 20,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 20,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 20,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 20,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 20,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 20,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 20,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 20,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 20,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 20,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 20,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 20,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 20,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 20,30.18
1,.I.KENT    345 2,17-JUL-2020 21,30.18
1,.I.PARKCITY345 1,17-JUL-2020 21,30.18
1,.I.VICTORIA345 1,17-JUL-2020 21,30.18
1,.Z.NORTH,17-JUL-2020 21,30.06
1,.Z.SOUTH,17-JUL-2020 21,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 21,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 21,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 21,30.11
1,DR.NORTH,17-JUL-2020 21,30.06
1,DR.SOUTH_EAST,17-JUL-2020 21,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 21,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 21,30.18
1,LD.MIDWAY  345,17-JUL-2020 21,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 21,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 21,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 21,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 21,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 21,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 21,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 21,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 21,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 21,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 21,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 21,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 21,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 21,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 21,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 21,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 21,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 21,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 21,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 21,30.18
1,.I.KENT    345 2,17-JUL-2020 22,30.18
1,.I.PARKCITY345 1,17-JUL-2020 22,30.18
1,.I.VICTORIA345 1,17-JUL-2020 22,30.18
1,.Z.NORTH,17-JUL-2020 22,30.06
1,.Z.SOUTH,17-JUL-2020 22,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 22,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 22,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 22,30.11
1,DR.NORTH,17-JUL-2020 22,30.06
1,DR.SOUTH_EAST,17-JUL-2020 22,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 22,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 22,30.18
1,LD.MIDWAY  345,17-JUL-2020 22,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 22,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 22,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 22,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 22,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 22,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 22,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 22,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 22,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 22,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 22,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 22,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 22,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 22,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 22,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 22,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 22,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 22,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 22,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 22,30.18
1,.I.KENT    345 2,17-JUL-2020 23,30.18
1,.I.PARKCITY345 1,17-JUL-2020 23,30.18
1,.I.VICTORIA345 1,17-JUL-2020 23,30.18
1,.Z.NORTH,17-JUL-2020 23,30.06
1,.Z.SOUTH,17-JUL-2020 23,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 23,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 23,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 23,30.11
1,DR.NORTH,17-JUL-2020 23,30.06
1,DR.SOUTH_EAST,17-JUL-2020 23,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 23,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 23,30.18
1,LD.MIDWAY  345,17-JUL-2020 23,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 23,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 23,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 23,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 23,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 23,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 23,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 23,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 23,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 23,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 23,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 23,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 23,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 23,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 23,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 23,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 23,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 23,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 23,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 23,30.18
1,.I.KENT    345 2,17-JUL-2020 24,30.18
1,.I.PARKCITY345 1,17-JUL-2020 24,30.18
1,.I.VICTORIA345 1,17-JUL-2020 24,30.18
1,.Z.NORTH,17-JUL-2020 24,30.06
1,.Z.SOUTH,17-JUL-2020 24,30.16
1,AR.BRIGHTON345 UBGH2P,17-JUL-2020 24,30.14
1,AR.BRIGHTON345 UBGHP,17-JUL-2020 24,30.14
1,AR.SUNDANCE345 FAIRC,17-JUL-2020 24,30.11
1,DR.NORTH,17-JUL-2020 24,30.06
1,DR.SOUTH_EAST,17-JUL-2020 24,30.18
1,LD.KENT    230 KNT2,17-JUL-2020 24,30.18
1,LD.KENT    345 KNT1,17-JUL-2020 24,30.18
1,LD.MIDWAY  345,17-JUL-2020 24,30.14
1,LD.MIDWAY  345 MID1,17-JUL-2020 24,30.14
1,LD.MIDWAY  345 MID2,17-JUL-2020 24,30.14
1,LD.PARKCITY345 LPRK,17-JUL-2020 24,30.18
1,LD.SOLITUDE230 LSOL,17-JUL-2020 24,30.02
1,LD.SUNDANCE345 LSUN,17-JUL-2020 24,30.11
1,LD.VICTORIA345 LVIC,17-JUL-2020 24,30.18
1,UN.ALTA    345 PRIV,17-JUL-2020 24,30.17
1,UN.ALTA    345 UALT,17-JUL-2020 24,30.17
1,UN.ALTA    345 UALT2,17-JUL-2020 24,30.17
1,UN.ALTA    345 UALT3,17-JUL-2020 24,30.17
1,UN.ALTA    345 UALTA,17-JUL-2020 24,30.17
1,UN.ALTA    345 UALTB,17-JUL-2020 24,30.17
1,UN.BRIGHTON345 UBGH,17-JUL-2020 24,30.14
1,UN.BRIGHTON345 UBGH2,17-JUL-2020 24,30.14
1,UN.KENT    345 UKEN,17-JUL-2020 24,30.18
1,UN.PARKCITY345 UPRK,17-JUL-2020 24,30.18
1,UN.SOLITUDE345 USOL,17-JUL-2020 24,30
1,UN.SUNDANCE345 USUN,17-JUL-2020 24,30.11
1,UN.VICTORIA345 UVIC,17-JUL-2020 24,30.18
2,.I.KENT    345 2,17-JUL-2020 01,30.18
2,.I.PARKCITY345 1,17-JUL-2020 01,30.18
2,.I.VICTORIA345 1,17-JUL-2020 01,30.18
2,.Z.NORTH,17-JUL-2020 01,30.06
2,.Z.SOUTH,17-JUL-2020 01,30.16
2,AR.BRIGHTON345 UBGH2P,17-JUL-2020 01,30.14
2,AR.BRIGHTON345 UBGHP,17-JUL-2020 01,30.14
2,AR.SUNDANCE345 FAIRC,17-JUL-2020 01,30.11
2,DR.NORTH,17-JUL-2020 01,30.06
2,DR.SOUTH_EAST,17-JUL-2020 01,30.18
2,LD.KENT    230 KNT2,17-JUL-2020 01,30.18
2,LD.KENT    345 KNT1,17-JUL-2020 01,30.18
2,LD.MIDWAY  345,17-JUL-2020 01,30.14
2,LD.MIDWAY  345 MID1,17-JUL-2020 01,30.14
2,LD.MIDWAY  345 MID2,17-JUL-2020 01,30.14
2,LD.PARKCITY345 LPRK,17-JUL-2020 01,30.18
2,LD.SOLITUDE230 LSOL,17-JUL-2020 01,30.02
2,LD.SUNDANCE345 LSUN,17-JUL-2020 01,30.11
2,LD.VICTORIA345 LVIC,17-JUL-2020 01,30.18
2,UN.ALTA    345 PRIV,17-JUL-2020 01,30.17
2,UN.ALTA    345 UALT,17-JUL-2020 01,30.17
2,UN.ALTA    345 UALT2,17-JUL-2020 01,30.17
2,UN.ALTA    345 UALT3,17-JUL-2020 01,30.17
2,UN.ALTA    345 UALTA,17-JUL-2020 01,30.17
2,UN.ALTA    345 UALTB,17-JUL-2020 01,30.17
2,UN.BRIGHTON345 UBGH,17-JUL-2020 01,30.14
2,UN.BRIGHTON345 UBGH2,17-JUL-2020 01,30.14
2,UN.KENT    345 UKEN,17-JUL-2020 01,30.18
2,UN.PARKCITY345 UPRK,17-JUL-2020 01,30.18
2,UN.SOLITUDE345 USOL,17-JUL-2020 01,30
2,UN.SUNDANCE345 USUN,17-JUL-2020 01,30.11
2,UN.VICTORIA345 UVIC,17-JUL-2020 01,30.18
2,.I.KENT    345 2,17-JUL-2020 02,30.23
2,.I.PARKCITY345 1,17-JUL-2020 02,30.23
2,.I.VICTORIA345 1,17-JUL-2020 02,30.23
2,.Z.NORTH,17-JUL-2020 02,30.11
2,.Z.SOUTH,17-JUL-2020 02,30.21
2,AR.BRIGHTON345 UBGH2P,17-JUL-2020 02,30.19
2,AR.BRIGHTON345 UBGHP,17-JUL-2020 02,30.19
2,AR.SUNDANCE345 FAIRC,17-JUL-2020 02,30.16
2,DR.NORTH,17-JUL-2020 02,30.11
2,DR.SOUTH_EAST,17-JUL-2020 02,30.23
2,LD.KENT    230 KNT2,17-JUL-2020 02,30.23
2,LD.KENT    345 KNT1,17-JUL-2020 02,30.23
2,LD.MIDWAY  345,17-JUL-2020 02,30.19
2,LD.MIDWAY  345 MID1,17-JUL-2020 02,30.19
2,LD.MIDWAY  345 MID2,17-JUL-2020 02,30.19
2,LD.PARKCITY345 LPRK,17-JUL-2020 02,30.23
2,LD.SOLITUDE230 LSOL,17-JUL-2020 02,30.07
2,LD.SUNDANCE345 LSUN,17-JUL-2020 02,30.16
2,LD.VICTORIA345 LVIC,17-JUL-2020 02,30.23
2,UN.ALTA    345 PRIV,17-JUL-2020 02,30.22
2,UN.ALTA    345 UALT,17-JUL-2020 02,30.22
2,UN.ALTA    345 UALT2,17-JUL-2020 02,30.22
2,UN.ALTA    345 UALT3,17-JUL-2020 02,30.22
2,UN.ALTA    345 UALTA,17-JUL-2020 02,30.22
2,UN.ALTA    345 UALTB,17-JUL-2020 02,30.22
2,UN.BRIGHTON345 UBGH,17-JUL-2020 02,30.19
2,UN.BRIGHTON345 UBGH2,17-JUL-2020 02,30.19
2,UN.KENT    345 UKEN,17-JUL-2020 02,30.23
2,UN.PARKCITY345 UPRK,17-JUL-2020 02,30.23
2,UN.SOLITUDE345 USOL,17-JUL-2020 02,30.05
2,UN.SUNDANCE345 USUN,17-JUL-2020 02,30.16
2,UN.VICTORIA345 UVIC,17-JUL-2020 02,30.23
2,.I.KENT    345 2,17-JUL-2020 03,30.28
2,.I.PARKCITY345 1,17-JUL-2020 03,30.28
2,.I.VICTORIA345 1,17-JUL-2020 03,30.28
2,.Z.NORTH,17-JUL-2020 03,30.16
2,.Z.SOUTH,17-JUL-2020 03,30.26
2,AR.BRIGHTON345 UBGH2P,17-JUL-2020 03,30.24
2,AR.BRIGHTON345 UBGHP,17-JUL-2020 03,30.24
2,AR.SUNDANCE345 FAIRC,17-JUL-2020 03,30.21
2,DR.NORTH,17-JUL-2020 03,30.16
2,DR.SOUTH_EAST,17-JUL-2020 03,30.28
2,LD.KENT    230 KNT2,17-JUL-2020 03,30.28
2,LD.KENT    345 KNT1,17-JUL-2020 03,30.28
2,LD.MIDWAY  345,17-JUL-2020 03,30.24
2,LD.MIDWAY  345 MID1,17-JUL-2020 03,30.24
2,LD.MIDWAY  345 MID2,17-JUL-2020 03,30.24
2,LD.PARKCITY345 LPRK,17-JUL-2020 03,30.28
2,LD.SOLITUDE230 LSOL,17-JUL-2020 03,30.12
2,LD.SUNDANCE345 LSUN,17-JUL-2020 03,30.21
2,LD.VICTORIA345 LVIC,17-JUL-2020 03,30.28
2,UN.ALTA    345 PRIV,17-JUL-2020 03,30.27
2,UN.ALTA    345 UALT,17-JUL-2020 03,30.27
2,UN.ALTA    345 UALT2,17-JUL-2020 03,30.27
2,UN.ALTA    345 UALT3,17-JUL-2020 03,30.27
2,UN.ALTA    345 UALTA,17-JUL-2020 03,30.27
2,UN.ALTA    345 UALTB,17-JUL-2020 03,30.27
2,UN.BRIGHTON345 UBGH,17-JUL-2020 03,30.24
2,UN.BRIGHTON345 UBGH2,17-JUL-2020 03,30.24
2,UN.KENT    345 UKEN,17-JUL-2020 03,30.28
2,UN.PARKCITY345 UPRK,17-JUL-2020 03,30.28
2,UN.SOLITUDE345 USOL,17-JUL-2020 03,30.1
2,UN.SUNDANCE345 USUN,17-JUL-2020 03,30.21
2,UN.VICTORIA345 UVIC,17-JUL-2020 03,30.28
2,.I.KENT    345 2,17-JUL-2020 04,30.33
2,.I.PARKCITY345 1,17-JUL-2020 04,30.33
2,.I.VICTORIA345 1,17-JUL-2020 04,30.33
2,.Z.NORTH,17-JUL-2020 04,30.21
2,.Z.SOUTH,17-JUL-2020 04,30.31
2,AR.BRIGHTON345 UBGH2P,17-JUL-2020 04,30.29
2,AR.BRIGHTON345 UBGHP,17-JUL-2020 04,30.29
2,AR.SUNDANCE345 FAIRC,17-JUL-2020 04,30.26
2,DR.NORTH,17-JUL-2020 04,30.21
2,DR.SOUTH_EAST,17-JUL-2020 04,30.33
2,LD.KENT    230 KNT2,17-JUL-2020 04,30.33
2,LD.KENT    345 KNT1,17-JUL-2020 04,30.33
2,LD.MIDWAY  345,17-JUL-2020 04,30.29
2,LD.MIDWAY  345 MID1,17-JUL-2020 04,30.29
2,LD.MIDWAY  345 MID2,17-JUL-2020 04,30.29
2,LD.PARKCITY345 LPRK,17-JUL-2020 04,30.33
